ID,burn_area
64_2017-09-01,0.0345021697203471
65_2017-09-01,0.0673313942766084
66_2017-09-01,0.1121604827404148
67_2017-09-01,0.0999293632081157
68_2017-09-01,0.1169736631159466
69_2017-09-01,0.0881407088478209
70_2017-09-01,0.1020708525692795
71_2017-09-01,0.126543217317303
72_2017-09-01,0.1051968636810163
73_2017-09-01,0.0749173417741354
74_2017-09-01,0.0898238381939045
75_2017-09-01,0.0522325453572409
76_2017-09-01,0.1045953389702824
77_2017-09-01,0.0490861511795116
78_2017-09-01,0.0869590897749147
79_2017-09-01,0.0127769802209935
80_2017-09-01,0.005339993659510901
81_2017-09-01,0.0051615920654685
82_2017-09-01,0.0053399936595109
83_2017-09-01,0.0144439448856767
84_2017-09-01,0.0205255544840887
85_2017-09-01,0.0242832259503245
86_2017-09-01,0.0206886908894546
87_2017-09-01,0.0162086256358332
88_2017-09-01,0.0344449761515309
89_2017-09-01,0.0555100190931708
90_2017-09-01,0.0855168157678409
91_2017-09-01,0.0768565942258711
92_2017-09-01,0.0759780883088514
93_2017-09-01,0.0654949669788976
94_2017-09-01,0.0614888759784293
95_2017-09-01,0.089090985794958
96_2017-09-01,0.0883761244264851
97_2017-09-01,0.0520721713231208
98_2017-09-01,0.0520721713231208
99_2017-09-01,0.0346285595820948
100_2017-09-01,0.0132088343345322
101_2017-09-01,0.0046950394106068
102_2017-09-01,0.0033810334270299
103_2017-09-01,0.0152416056660925
104_2017-09-01,0.0140832677423981
105_2017-09-01,0.0090257646527045
106_2017-09-01,0.0241904766496629
107_2017-09-01,0.030106300783364
108_2017-09-01,0.0214201082154811
109_2017-09-01,0.0241860341774639
110_2017-09-01,0.0206886908894546
111_2017-09-01,0.0169349326833713
112_2017-09-01,0.0616467003436401
113_2017-09-01,0.0538124105708158
114_2017-09-01,0.0421655594892398
115_2017-09-01,0.0759780883088514
116_2017-09-01,0.0671009968299121
117_2017-09-01,0.0766535360938072
118_2017-09-01,0.0861879025726077
119_2017-09-01,0.0889853388551675
120_2017-09-01,0.0520721713231208
121_2017-09-01,0.0345746187606753
122_2017-09-01,0.0245123682833868
123_2017-09-01,0.0183588970920596
124_2017-09-01,0.0139650596281287
125_2017-09-01,0.0070705110511388
126_2017-09-01,0.0061474150119874
127_2017-09-01,0.0140858312400256
128_2017-09-01,0.043804075571402
129_2017-09-01,0.0397421958434082
130_2017-09-01,0.029633870724725
131_2017-09-01,0.0448766705198967
132_2017-09-01,0.0406464179899664
133_2017-09-01,0.0546826501768913
134_2017-09-01,0.0241860341774639
135_2017-09-01,0.0160483886520992
136_2017-09-01,0.0055410911019502
137_2017-09-01,0.0179510729903428
138_2017-09-01,0.0800276772228269
139_2017-09-01,0.0565042095810909
140_2017-09-01,0.0531850005303914
141_2017-09-01,0.0467218183418093
142_2017-09-01,0.0548154737367381
143_2017-09-01,0.0480144643664306
144_2017-09-01,0.050156392191841
145_2017-09-01,0.0185958880992102
146_2017-09-01,0.0500078950952775
147_2017-09-01,0.0333846009204058
148_2017-09-01,0.0264422903071051
149_2017-09-01,0.0318681159734727
150_2017-09-01,0.0226687013772869
151_2017-09-01,0.0076990302380105
152_2017-09-01,0.0127364273152127
153_2017-09-01,0.0905454136358852
154_2017-09-01,0.060226513889525
155_2017-09-01,0.0355860004050027
156_2017-09-01,0.0260269514488211
157_2017-09-01,0.0235580857970441
158_2017-09-01,0.0235580857970441
159_2017-09-01,0.0235580857970441
160_2017-09-01,0.0299935029947698
161_2017-09-01,0.024897150840211
162_2017-09-01,0.01452816315707
163_2017-09-01,0.0200176225472174
164_2017-09-01,0.0118788036580206
165_2017-09-01,0.0027663667659906
166_2017-09-01,0.0082991403127275
167_2017-09-01,0.0230858713406585
168_2017-09-01,0.043953328592264
169_2017-09-01,0.0555100190931708
170_2017-09-01,0.0687975081786994
171_2017-09-01,0.0565042095810909
172_2017-09-01,0.0320310993249759
173_2017-09-01,0.0374418304734195
174_2017-09-01,0.0478569775403338
175_2017-09-01,0.0390983950361345
176_2017-09-01,0.0307073108110225
177_2017-09-01,0.0390983950361345
178_2017-09-01,0.0346645163312191
179_2017-09-01,0.0390669070957103
180_2017-09-01,0.021487075330123
181_2017-09-01,0.0197375954486009
182_2017-09-01,0.0079912831132014
183_2017-09-01,0.0890224454593779
184_2017-09-01,0.0629767978949474
185_2017-09-01,0.0603889482197916
186_2017-09-01,0.0282769161045836
187_2017-09-01,0.0205255544840887
188_2017-09-01,0.0341087569957485
189_2017-09-01,0.0205255544840887
190_2017-09-01,0.0184540541061777
191_2017-09-01,0.024267678533115
192_2017-09-01,0.0125977285274483
193_2017-09-01,0.0068428506855507
194_2017-09-01,0.0068428506855507
195_2017-09-01,0.0184156157864666
196_2017-09-01,0.0231125178843277
197_2017-09-01,0.0335005851604279
198_2017-09-01,0.0307380383827693
199_2017-09-01,0.0498062954578876
200_2017-09-01,0.0370160990921057
201_2017-09-01,0.0474680912357421
202_2017-09-01,0.0304009218756215
203_2017-09-01,0.0322090344883281
204_2017-09-01,0.0480144643664306
205_2017-09-01,0.0256215541203499
206_2017-09-01,0.0463011400207802
207_2017-09-01,0.0400480697372798
208_2017-09-01,0.0399327402907355
209_2017-09-01,0.0346645163312191
210_2017-09-01,0.0263850334543903
211_2017-09-01,0.0404728929132358
212_2017-09-01,0.0023430720277697
213_2017-09-01,0.0890224454593779
214_2017-09-01,0.0546713595217144
215_2017-09-01,0.0231919589316342
216_2017-09-01,0.0493861388525587
217_2017-09-01,0.0260269514488211
218_2017-09-01,0.0174937165106593
219_2017-09-01,0.030770436176688603
220_2017-09-01,0.0149128147018582
221_2017-09-01,0.0107964972171045
222_2017-09-01,0.0106301424022024
223_2017-09-01,0.01452816315707
224_2017-09-01,0.0147344212183379
225_2017-09-01,0.0184476178306479
226_2017-09-01,0.0415972595540748
227_2017-09-01,0.0335005851604279
228_2017-09-01,0.0370001603199648
229_2017-09-01,0.0512016026189609
230_2017-09-01,0.0491033814398692
231_2017-09-01,0.026559350800891
232_2017-09-01,0.0470375946374996
233_2017-09-01,0.0746305534496744
234_2017-09-01,0.0955217008207342
235_2017-09-01,0.0477442997233489
236_2017-09-01,0.030574423075764
237_2017-09-01,0.0102658613403596
238_2017-09-01,0.0347329785502913
239_2017-09-01,0.0085269598507239
240_2017-09-01,0.0035050291382666
241_2017-09-01,0.0756805426984494
242_2017-09-01,0.013969450190213
243_2017-09-01,0.0260269514488211
244_2017-09-01,0.0397374222687227
245_2017-09-01,0.0239941569382742
246_2017-09-01,0.01324785088544
247_2017-09-01,0.0141896820567659
248_2017-09-01,0.0141896820567659
249_2017-09-01,0.0082991403127275
250_2017-09-01,0.0144653625621808
251_2017-09-01,0.0147344212183379
252_2017-09-01,0.0147344212183379
253_2017-09-01,0.0147344212183379
254_2017-09-01,0.0181031583489938
255_2017-09-01,0.0183645254645672
256_2017-09-01,0.0239845993244725
257_2017-09-01,0.0281900486849987
258_2017-09-01,0.0345953152101983
259_2017-09-01,0.0308335422653372
260_2017-09-01,0.0662887326150738
261_2017-09-01,0.0638416104146576
262_2017-09-01,0.0489344186220305
263_2017-09-01,0.0109396451244692
264_2017-09-01,0.0052252523730601
265_2017-09-01,0.0009221033599517
266_2017-09-01,0.0215167306141489
267_2017-09-01,0.0150992473880363
268_2017-09-01,0.0055410911019502
269_2017-09-01,0.0191221690113341
270_2017-09-01,0.0141896820567659
271_2017-09-01,0.013524394536241
272_2017-09-01,0.013524394536241
273_2017-09-01,0.0110647684945212
274_2017-09-01,0.0141896820567659
275_2017-09-01,0.0147344212183379
276_2017-09-01,0.0147344212183379
277_2017-09-01,0.0269940291815615
278_2017-09-01,0.021971385485891
279_2017-09-01,0.0132176114275381
280_2017-09-01,0.0175978283274529
281_2017-09-01,0.0141896820567659
282_2017-09-01,0.0313843995294208
283_2017-09-01,0.0457771678982933
284_2017-09-01,0.0463011400207802
285_2017-09-01,0.0463011400207802
286_2017-09-01,0.0601979921145476
287_2017-09-01,0.0810612407258963
288_2017-09-01,0.048324085982881
289_2017-09-01,0.0183645254645672
290_2017-09-01,0.0049793101286954
291_2017-09-01,0.0
292_2017-09-01,0.0
293_2017-09-01,0.0021515615394814
294_2017-09-01,0.0128093390279802
295_2017-09-01,0.0119869246698021
296_2017-09-01,0.0083612564182918
297_2017-09-01,0.0110647684945212
298_2017-09-01,0.0083612564182918
299_2017-09-01,0.0193586104230326
300_2017-09-01,0.014763545806408
301_2017-09-01,0.0184427118742134
302_2017-09-01,0.0285603390500619
303_2017-09-01,0.0147344212183379
304_2017-09-01,0.0269940291815615
305_2017-09-01,0.0341439583765193
306_2017-09-01,0.031108786131766
307_2017-09-01,0.0512016026189609
308_2017-09-01,0.0300583231989895
309_2017-09-01,0.0332705738275985
310_2017-09-01,0.0662887326150738
311_2017-09-01,0.0463011400207802
312_2017-09-01,0.0662887326150738
313_2017-09-01,0.048324085982881
314_2017-09-01,0.0486369855170293
315_2017-09-01,0.053697002716913
316_2017-09-01,0.0064546379376015
317_2017-09-01,0.0003640225211814
318_2017-09-01,0.0
319_2017-09-01,0.0
320_2017-09-01,0.0
321_2017-09-01,0.0020551379654495
322_2017-09-01,0.0083420317385319
323_2017-09-01,0.014763545806408
324_2017-09-01,0.0070695613496895
325_2017-09-01,0.0083612564182918
326_2017-09-01,0.0241904766496629
327_2017-09-01,0.0196708981597103
328_2017-09-01,0.0107479311196967
329_2017-09-01,0.0362344257177398
330_2017-09-01,0.0331950807638484
331_2017-09-01,0.0311118021630729
332_2017-09-01,0.0324547816076713
333_2017-09-01,0.0602429534343268
334_2017-09-01,0.0491793200958996
335_2017-09-01,0.06997766336901
336_2017-09-01,0.0715997328916885
337_2017-09-01,0.0361341215271415
338_2017-09-01,0.0064546379376015
339_2017-09-01,0.0127390377735132
340_2017-09-01,0.0331966412809998
341_2017-09-01,0.0350253788750848
342_2017-09-01,0.0049179320095899
343_2017-09-01,0.0
344_2017-09-01,0.0
345_2017-09-01,0.0
346_2017-09-01,0.0003073648227589
347_2017-09-01,0.0
348_2017-09-01,0.0114003039920349
349_2017-09-01,0.0024928276959425
350_2017-09-01,0.0103695828783156
351_2017-09-01,0.011784278386247
352_2017-09-01,0.0027663667659906
353_2017-09-01,0.0030736185892452
354_2017-09-01,0.0225765469093153
355_2017-09-01,0.0225765469093153
356_2017-09-01,0.0366494860272704
357_2017-09-01,0.0844074362921239
358_2017-09-01,0.0880600487226868
359_2017-09-01,0.0932628434843296
360_2017-09-01,0.0659999252658186
361_2017-09-01,0.0264464742453937
362_2017-09-01,0.0107576131960055
363_2017-09-01,0.0074523515947887
364_2017-09-01,0.0024588474514166
365_2017-09-01,0.0145419087807094
366_2017-09-01,0.0074523515947887
367_2017-09-01,0.0064546379376015
368_2017-09-01,0.0003640225211814
369_2017-09-01,0.0
370_2017-09-01,0.0
371_2017-09-01,0.0
372_2017-09-01,0.0024589185820718
373_2017-09-01,0.0039955885809332
374_2017-09-01,0.0167692040654953
375_2017-09-01,0.0086060801835963
376_2017-09-01,0.0
377_2017-09-01,0.0122524203502275
378_2017-09-01,0.0182427244268561
379_2017-09-01,0.0493861388525587
380_2017-09-01,0.036200344007531
381_2017-09-01,0.0844074362921239
382_2017-09-01,0.0308335422653372
383_2017-09-01,0.0443475095582244
384_2017-09-01,0.0264464742453937
385_2017-09-01,0.0207875021848273
386_2017-09-01,0.000979930115193
387_2017-09-01,0.0009220733512364
388_2017-09-01,0.00046044289302769995
389_2017-09-01,0.0157877988688906
390_2017-09-01,0.0176895789865737
391_2017-09-01,0.0052254035373631
392_2017-09-01,0.0015369760267903
393_2017-09-01,0.0015368648679923
394_2017-09-01,0.0
395_2017-09-01,0.0015260164101006
396_2017-09-01,0.0128093390279802
397_2017-09-01,0.0087002481455755
398_2017-09-01,0.0147344212183379
399_2017-09-01,0.014695654584617501
400_2017-09-01,0.0783789745462698
401_2017-09-01,0.0783789745462698
402_2017-09-01,0.0998788580107399
403_2017-09-01,0.0922941541651346
404_2017-09-01,0.0203703034028857
405_2017-09-01,0.0220642302471859
406_2017-09-01,0.0101427701876081
407_2017-09-01,0.0027698022759447
408_2017-09-01,0.0119800681751339
409_2017-09-01,0.0
410_2017-09-01,0.0
411_2017-09-01,0.0021515615394814
412_2017-09-01,0.0055436288046904
413_2017-09-01,0.0021515615394814
414_2017-09-01,0.000979930115193
415_2017-09-01,0.0066464404659017
416_2017-09-01,0.0052241981386232
417_2017-09-01,0.0030400046287144
418_2017-09-01,0.0232463103534321
419_2017-09-01,0.0262379108036399
420_2017-09-01,0.0261067461915105
421_2017-09-01,0.0783789745462698
422_2017-09-01,0.0619944986994076
423_2017-09-01,0.038583794300124
424_2017-09-01,0.0185037628335951
425_2017-09-01,0.0044754243396549
426_2017-09-01,2.8930650819099048e-05
427_2017-09-01,0.0
428_2017-09-01,0.0
429_2017-09-01,0.001536816704173
430_2017-09-01,0.0006147392782237
431_2017-09-01,0.0
432_2017-09-01,0.0012922123712458
433_2017-09-01,0.0039958775561863
434_2017-09-01,0.0079431564102718
435_2017-09-01,0.0128093390279802
436_2017-09-01,0.0097540866030778
437_2017-09-01,0.0081302282972927
438_2017-09-01,0.0055373815441507
439_2017-09-01,0.0112942186136437
440_2017-09-01,0.013454758044588
441_2017-09-01,0.0366494860272704
442_2017-09-01,0.0231919589316342
443_2017-09-01,0.0187493671862569
444_2017-09-01,0.002044432657883
445_2017-09-01,4.33933085107537e-05
446_2017-09-01,0.0
447_2017-09-01,0.0
448_2017-09-01,0.0
449_2017-09-01,0.0
450_2017-09-01,0.0
451_2017-09-01,0.0
452_2017-09-01,0.0033606233305368
453_2017-09-01,0.0079431564102718
454_2017-09-01,0.0118903254892222
455_2017-09-01,0.0172121811136088
456_2017-09-01,0.0184386289094847
457_2017-09-01,0.01190077265221
458_2017-09-01,0.0055542631500916
459_2017-09-01,0.0056854478088667
460_2017-09-01,0.013969450190213
461_2017-09-01,0.0076844540180352
462_2017-09-01,0.0073769869347775
463_2017-09-01,0.0049178193810297
464_2017-09-01,0.0001723678643621
465_2017-09-01,0.0
466_2017-09-01,0.0
467_2017-09-01,0.0
468_2017-09-01,0.0
469_2017-09-01,0.0
470_2017-09-01,0.0027603930606852
471_2017-09-01,0.001536770395655
472_2017-09-01,0.0073769513663632
473_2017-09-01,0.0082989002299825
474_2017-09-01,0.0106954772342915
475_2017-09-01,0.0098495386833369
476_2017-09-01,0.0104506936994491
477_2017-09-01,0.0095931788267852
478_2017-09-01,0.0073770847496853
479_2017-09-01,0.0001482647598773
480_2017-09-01,0.0021516367506789
481_2017-09-01,0.0055323867608417
482_2017-09-01,0.0
483_2017-09-01,0.0
484_2017-09-01,0.0
485_2017-09-01,0.0010137330085209
486_2017-09-01,0.0006147904107161
487_2017-09-01,0.0008256563365206
488_2017-09-01,0.0046103945412928
489_2017-09-01,0.008299480453729
490_2017-09-01,0.0058399879463613
491_2017-09-01,0.0102625298329355
492_2017-09-01,0.0126020336825661
493_2017-09-01,0.0055542631500916
494_2017-09-01,0.0067625803885168
495_2017-09-01,0.0041668323998037
496_2017-09-01,0.0067625803885168
497_2017-09-01,0.0056099527843037
498_2017-09-01,0.0
499_2017-09-01,0.0
500_2017-09-01,0.0
501_2017-09-01,0.0
502_2017-09-01,0.0
503_2017-09-01,0.0
504_2017-09-01,0.0015368407857053
505_2017-09-01,0.0046103945412928
506_2017-09-01,0.0030739520535807
507_2017-09-01,0.0073765690275705
508_2017-09-01,0.004696527872374
509_2017-09-01,0.0079915142895025
510_2017-09-01,0.0095931788267852
511_2017-09-01,0.00645455235781
512_2017-09-01,0.0
513_2017-09-01,0.0
514_2017-09-01,0.0
515_2017-09-01,0.0
516_2017-09-01,0.0024589452571285
517_2017-09-01,0.003126842022153
518_2017-09-01,0.0046103945412928
519_2017-09-01,0.006147437241898
520_2017-09-01,0.0073765690275705
521_2017-09-01,0.003995935356253
522_2017-09-01,0.0076840649969444
523_2017-09-01,0.0
524_2017-09-01,0.0
525_2017-09-01,0.0
526_2017-09-01,0.0
527_2017-09-01,0.003587110989505
528_2017-09-01,0.0003073900176598
529_2017-09-01,0.0041668323998037
530_2017-09-01,0.0065938728817032
531_2017-09-01,0.0128093390279802
532_2017-09-01,0.0009125264445824
0_2017-10-01,0.007488898638908
1_2017-10-01,0.006147437241898
2_2017-10-01,0.009300968790645
3_2017-10-01,0.0484613038808819
4_2017-10-01,0.0160590047587593
5_2017-10-01,0.0064543656461416
6_2017-10-01,0.0220547022187293
7_2017-10-01,0.029774790629053
8_2017-10-01,0.0285789706508074
9_2017-10-01,0.0097294391470107
10_2017-10-01,0.00676214021135
11_2017-10-01,0.0137230180273568
12_2017-10-01,0.0231196871730336
13_2017-10-01,0.0141389863564205
14_2017-10-01,0.0145462259727517
15_2017-10-01,0.0895178399228543
16_2017-10-01,0.0207356996837151
17_2017-10-01,0.0221859006347438
18_2017-10-01,0.0289679330092441
19_2017-10-01,0.039792533521048
20_2017-10-01,0.0484819188805726
21_2017-10-01,0.0239763635728036
22_2017-10-01,0.0143980714178092
23_2017-10-01,0.0147539027327265
24_2017-10-01,0.0089141600739652
25_2017-10-01,0.0111560998130404
26_2017-10-01,0.0093778665474142
27_2017-10-01,0.00676214021135
28_2017-10-01,0.019775485678262
29_2017-10-01,0.0289679330092441
30_2017-10-01,0.0222739994841024
31_2017-10-01,0.0247823901463509
32_2017-10-01,0.0289679330092441
33_2017-10-01,0.0189263953425301
34_2017-10-01,0.0189263953425301
35_2017-10-01,0.0164120168362992
36_2017-10-01,0.0223397561839926
37_2017-10-01,0.0293045900599929
38_2017-10-01,0.0166332571121367
39_2017-10-01,0.0050242775792818
40_2017-10-01,0.0036884445612317
41_2017-10-01,0.0012294711466023
42_2017-10-01,0.0063117706452301
43_2017-10-01,0.0092492698103495
44_2017-10-01,0.0160684494247664
45_2017-10-01,0.0307371121096989
46_2017-10-01,0.0207356996837151
47_2017-10-01,0.0207356996837151
48_2017-10-01,0.0298702660612496
49_2017-10-01,0.0276634342435949
50_2017-10-01,0.0180702196367633
51_2017-10-01,0.0164120168362992
52_2017-10-01,0.0266113955161901
53_2017-10-01,0.0135920925747348
54_2017-10-01,0.0312303002616788
55_2017-10-01,0.0165973753268184
56_2017-10-01,0.0209004552538609
57_2017-10-01,0.0149783569612715
58_2017-10-01,0.0112594939073855
59_2017-10-01,0.0061472297689846
60_2017-10-01,0.0036887424642969
61_2017-10-01,0.0095282750507451
62_2017-10-01,0.0057149469791303
63_2017-10-01,0.0141389863564205
64_2017-10-01,0.0056221898091782
65_2017-10-01,0.0036883912105396
66_2017-10-01,0.0146773609339433
67_2017-10-01,0.012915358234234
68_2017-10-01,0.0146773609339433
69_2017-10-01,0.0151987627876813
70_2017-10-01,0.0164120168362992
71_2017-10-01,0.0222739994841024
72_2017-10-01,0.0137922388822524
73_2017-10-01,0.0222739994841024
74_2017-10-01,0.0164120168362992
75_2017-10-01,0.0231912287976239
76_2017-10-01,0.0217598842815814
77_2017-10-01,0.0179667714175849
78_2017-10-01,0.0179667714175849
79_2017-10-01,0.0110654003734271
80_2017-10-01,0.0015368074422662
81_2017-10-01,0.0006147904107161
82_2017-10-01,0.0033906190863046
83_2017-10-01,0.0081738482660858
84_2017-10-01,0.0083810263110948
85_2017-10-01,0.0083810263110948
86_2017-10-01,0.0064543656461416
87_2017-10-01,0.013216878550567
88_2017-10-01,0.0111560998130404
89_2017-10-01,0.0130027546880351
90_2017-10-01,0.0132088343345322
91_2017-10-01,0.0132088343345322
92_2017-10-01,0.0253770579535633
93_2017-10-01,0.0180702196367633
94_2017-10-01,0.0189263953425301
95_2017-10-01,0.0153201193788059
96_2017-10-01,0.0135238402885085
97_2017-10-01,0.0160263055122969
98_2017-10-01,0.0235879421458312
99_2017-10-01,0.0139977725063642
100_2017-10-01,0.0091608758279442
101_2017-10-01,0.0088172792154489
102_2017-10-01,0.0006713941493484
103_2017-10-01,0.00491803871509
104_2017-10-01,0.0051615920654685
105_2017-10-01,0.00676214021135
106_2017-10-01,0.010757898467135
107_2017-10-01,0.0142401933588379
108_2017-10-01,0.0105252119325913
109_2017-10-01,0.0118280645631764
110_2017-10-01,0.0118280645631764
111_2017-10-01,0.0082991403127275
112_2017-10-01,0.0239763635728036
113_2017-10-01,0.0142401933588379
114_2017-10-01,0.0098685043195047
115_2017-10-01,0.0330095425460612
116_2017-10-01,0.0135957415519323
117_2017-10-01,0.0122941335287538
118_2017-10-01,0.0221310941873332
119_2017-10-01,0.0135957415519323
120_2017-10-01,0.0192328090797759
121_2017-10-01,0.0183943242575301
122_2017-10-01,0.0183943242575301
123_2017-10-01,0.0078192331197016
124_2017-10-01,0.0094595930253581
125_2017-10-01,0.0009221000255536
126_2017-10-01,0.0012295200532309
127_2017-10-01,0.0073455582515787
128_2017-10-01,0.0110701018054005
129_2017-10-01,0.0110701018054005
130_2017-10-01,0.0073769335822847
131_2017-10-01,0.0067622950819672
132_2017-10-01,0.0199959499432268
133_2017-10-01,0.0160684494247664
134_2017-10-01,0.0074238808129022
135_2017-10-01,0.0074238808129022
136_2017-10-01,0.0087932672140711
137_2017-10-01,0.0142401933588379
138_2017-10-01,0.0156830460137267
139_2017-10-01,0.0152721258992112
140_2017-10-01,0.0113723476575495
141_2017-10-01,0.0148144309021483
142_2017-10-01,0.0200031821874645
143_2017-10-01,0.0187191073260157
144_2017-10-01,0.0187191073260157
145_2017-10-01,0.0108193982553479
146_2017-10-01,0.0153201193788059
147_2017-10-01,0.0200031821874645
148_2017-10-01,0.0135238402885085
149_2017-10-01,0.0080187928781837
150_2017-10-01,0.0033810456531565
151_2017-10-01,0.0055329269424611
152_2017-10-01,0.0043032112563327
153_2017-10-01,0.0363162532349888
154_2017-10-01,0.0363162532349888
155_2017-10-01,0.0130135632283665
156_2017-10-01,0.0177758492885682
157_2017-10-01,0.0151558254639083
158_2017-10-01,0.006147437241898
159_2017-10-01,0.0151558254639083
160_2017-10-01,0.0119671121386391
161_2017-10-01,0.0200176225472174
162_2017-10-01,0.0086050926623474
163_2017-10-01,0.0088851012125252
164_2017-10-01,0.0021515978476789
165_2017-10-01,0.0020406416751341
166_2017-10-01,0.0044742190004845
167_2017-10-01,0.0110531691316559
168_2017-10-01,0.0088851012125252
169_2017-10-01,0.0152721258992112
170_2017-10-01,0.0152721258992112
171_2017-10-01,0.0119225683902483
172_2017-10-01,0.0180702196367633
173_2017-10-01,0.0138956530125129
174_2017-10-01,0.007727550507516
175_2017-10-01,0.0172127827814314
176_2017-10-01,0.0080187928781837
177_2017-10-01,0.0080187928781837
178_2017-10-01,0.0116985639877095
179_2017-10-01,0.009220978026349
180_2017-10-01,0.0057627613040402
181_2017-10-01,0.0064242796791476
182_2017-10-01,0.0033813472589388
183_2017-10-01,0.0245225137264119
184_2017-10-01,0.0159065376400079
185_2017-10-01,0.0132223853573744
186_2017-10-01,0.0191964377197645
187_2017-10-01,0.0224375238809262
188_2017-10-01,0.0191274285976031
189_2017-10-01,0.0211828859060402
190_2017-10-01,0.0089139881508446
191_2017-10-01,0.0101432469962006
192_2017-10-01,0.0049179497935184
193_2017-10-01,0.0021515978476789
194_2017-10-01,0.001623713204272
195_2017-10-01,0.0064860864345448
196_2017-10-01,0.0070246235474348
197_2017-10-01,0.0075642965204236
198_2017-10-01,0.0086050926623474
199_2017-10-01,0.0092214115148308
200_2017-10-01,0.0119225683902483
201_2017-10-01,0.0131771013510988
202_2017-10-01,0.012636027444154601
203_2017-10-01,0.0067526274615689
204_2017-10-01,0.0162909836065573
205_2017-10-01,0.0069295617103445
206_2017-10-01,0.007727550507516
207_2017-10-01,0.0080187928781837
208_2017-10-01,0.0084038981937404
209_2017-10-01,0.0058256008215869
210_2017-10-01,0.004610716873054
211_2017-10-01,0.0049178727307573
212_2017-10-01,0.0116799618141186
213_2017-10-01,0.0130135632283665
214_2017-10-01,0.0119671121386391
215_2017-10-01,0.0200031821874645
216_2017-10-01,0.0159065376400079
217_2017-10-01,0.01299291470891
218_2017-10-01,0.0152721258992112
219_2017-10-01,0.0172127827814314
220_2017-10-01,0.0064543656461416
221_2017-10-01,0.0044742190004845
222_2017-10-01,0.0088799156245291
223_2017-10-01,0.0082991403127275
224_2017-10-01,0.0070246235474348
225_2017-10-01,0.0064860864345448
226_2017-10-01,0.0082991403127275
227_2017-10-01,0.0065940159606528
228_2017-10-01,0.0132169582071705
229_2017-10-01,0.0126360274441546
230_2017-10-01,0.0132599362134511
231_2017-10-01,0.0064549958413192
232_2017-10-01,0.0088077636573373
233_2017-10-01,0.0119871124980563
234_2017-10-01,0.0259829335943479
235_2017-10-01,0.0151191705972331
236_2017-10-01,0.0064549958413192
237_2017-10-01,0.0036884578991459
238_2017-10-01,0.0071586473905109
239_2017-10-01,0.001844164485008
240_2017-10-01,0.0111651240241213
241_2017-10-01,0.0124922706787218
242_2017-10-01,0.0196760514826948
243_2017-10-01,0.0132169582071705
244_2017-10-01,0.0096073058920389
245_2017-10-01,0.0156830460137267
246_2017-10-01,0.0107577298960025
247_2017-10-01,0.0070696295224835
248_2017-10-01,0.0204302047359888
249_2017-10-01,0.013216958207170499
250_2017-10-01,0.0022600681516017
251_2017-10-01,0.0052251516017168
252_2017-10-01,0.0042019136425986
253_2017-10-01,0.0081738482660858
254_2017-10-01,0.0067621646641337
255_2017-10-01,0.0109253917724471
256_2017-10-01,0.0111651240241213
257_2017-10-01,0.0117924727307355
258_2017-10-01,0.0110654003734271
259_2017-10-01,0.0156712378964066
260_2017-10-01,0.014138645510528
261_2017-10-01,0.0081385776051705
262_2017-10-01,0.0119871124980563
263_2017-10-01,0.0058402272927261
264_2017-10-01,0.0027664668060146
265_2017-10-01,0.0026445077647762
266_2017-10-01,0.00307364081795
267_2017-10-01,0.0023719988429273
268_2017-10-01,0.0092214115148308
269_2017-10-01,0.01299291470891
270_2017-10-01,0.0151558254639083
271_2017-10-01,0.0132850882056573
272_2017-10-01,0.0144459028960509
273_2017-10-01,0.0163382542957977
274_2017-10-01,0.0094595930253581
275_2017-10-01,0.0211828859060402
276_2017-10-01,0.0172127827814314
277_2017-10-01,0.0158175896707752
278_2017-10-01,0.0126360274441546
279_2017-10-01,0.0138323840520748
280_2017-10-01,0.0182764036357544
281_2017-10-01,0.0132170697280285
282_2017-10-01,0.0138323840520748
283_2017-10-01,0.0138323840520748
284_2017-10-01,0.0123105444218636
285_2017-10-01,0.0081738482660858
286_2017-10-01,0.0076840742588936
287_2017-10-01,0.0261870982284382
288_2017-10-01,0.0126021855842086
289_2017-10-01,0.0058402272927261
290_2017-10-01,0.0049179320095899
291_2017-10-01,0.0
292_2017-10-01,0.0
293_2017-10-01,0.0012716665461295
294_2017-10-01,0.0011764493168517
295_2017-10-01,0.0111651240241213
296_2017-10-01,0.0129097738197983
297_2017-10-01,0.0151558254639083
298_2017-10-01,0.01299291470891
299_2017-10-01,0.0132850882056573
300_2017-10-01,0.0101427946382403
301_2017-10-01,0.0070696295224835
302_2017-10-01,0.0101432469962006
303_2017-10-01,0.0132850882056573
304_2017-10-01,0.0189263953425301
305_2017-10-01,0.0163821595859319
306_2017-10-01,0.0126199771707385
307_2017-10-01,0.0142582492089799
308_2017-10-01,0.0259829335943479
309_2017-10-01,0.0264669995256939
310_2017-10-01,0.0070696124791618
311_2017-10-01,0.0070696124791618
312_2017-10-01,0.00702597283628
313_2017-10-01,0.007991533554798
314_2017-10-01,0.0082494208289438
315_2017-10-01,0.011785169273941
316_2017-10-01,0.0050419762907784
317_2017-10-01,0.0018442578489444
318_2017-10-01,1.9284961827828687e-05
319_2017-10-01,0.0003077558084383
320_2017-10-01,0.0003073711210969
321_2017-10-01,0.0003073892765744
322_2017-10-01,0.0077981944449467
323_2017-10-01,0.015272125899211198
324_2017-10-01,0.014200032302934
